"Plot","Value","date","MAP","Index"
"S26",0,2022-02-25,3,"QA20"
"S27",0,2022-02-25,3,"QA20"
"S28",0,2022-02-25,3,"QA20"
"S29",0,2022-02-25,3,"QA20"
"S30",0,2022-02-25,3,"QA20"
"S31",0,2022-02-25,3,"QA20"
"S32",0,2022-02-25,3,"QA20"
"S33",0,2022-02-25,3,"QA20"
"E7",0,2022-02-25,3,"QA60"
"E8",0,2022-02-25,3,"QA60"
"E9",0,2022-02-25,3,"QA60"
"E10",0,2022-02-25,3,"QA60"
"E11",0,2022-02-25,3,"QA60"
"E12",0,2022-02-25,3,"QA60"
"E13",0,2022-02-25,3,"QA60"
"E14",0,2022-02-25,3,"QA60"
"E15",0,2022-02-25,3,"QA60"
"E16",0,2022-02-25,3,"QA60"
"E17",0,2022-02-25,3,"QA60"
"K01",0,2022-02-25,3,"QA60"
"K02",0,2022-02-25,3,"QA60"
"K03",0,2022-02-25,3,"QA60"
"K04",0,2022-02-25,3,"QA60"
"K05",0,2022-02-25,3,"QA60"
"K06",0,2022-02-25,3,"QA60"
"K07",0,2022-02-25,3,"QA60"
"K08",0,2022-02-25,3,"QA60"
"K09",0,2022-02-25,3,"QA60"
"K10",0,2022-02-25,3,"QA60"
"K11",0,2022-02-25,3,"QA60"
"K12",0,2022-02-25,3,"QA60"
"K13",0,2022-02-25,3,"QA60"
"K14",0,2022-02-25,3,"QA60"
"K15",0,2022-02-25,3,"QA60"
"S09",0,2022-02-25,3,"QA60"
"S13",0,2022-02-25,3,"QA60"
"S14",0,2022-02-25,3,"QA60"
"S15",0,2022-02-25,3,"QA60"
"S16",0,2022-02-25,3,"QA60"
"S17",0,2022-02-25,3,"QA60"
"S18",0,2022-02-25,3,"QA60"
"S19",0,2022-02-25,3,"QA60"
"S20",0,2022-02-25,3,"QA60"
"S21",0,2022-02-25,3,"QA60"
"S22",0,2022-02-25,3,"QA60"
"S23",0,2022-02-25,3,"QA60"
"S25",0,2022-02-25,3,"QA60"
"S26",0,2022-02-25,3,"QA60"
"S27",0,2022-02-25,3,"QA60"
"S28",0,2022-02-25,3,"QA60"
"S29",0,2022-02-25,3,"QA60"
"S30",0,2022-02-25,3,"QA60"
"S31",0,2022-02-25,3,"QA60"
"S32",0,2022-02-25,3,"QA60"
"S33",0,2022-02-25,3,"QA60"
"E7",0.361120253801346,2022-02-25,3,"SeLI"
"E8",0.422062873840332,2022-02-25,3,"SeLI"
"E9",0.266313940286636,2022-02-25,3,"SeLI"
"E10",0.341193273663521,2022-02-25,3,"SeLI"
"E11",0.417731463909149,2022-02-25,3,"SeLI"
"E12",0.337796062231064,2022-02-25,3,"SeLI"
"E13",0.316927999258041,2022-02-25,3,"SeLI"
"E14",0.350240617990494,2022-02-25,3,"SeLI"
"E15",0.285838842391968,2022-02-25,3,"SeLI"
"E16",0.273722618818283,2022-02-25,3,"SeLI"
"E17",0.321362748742104,2022-02-25,3,"SeLI"
"K01",0.189399242401123,2022-02-25,3,"SeLI"
"K02",0.442594945430756,2022-02-25,3,"SeLI"
"K03",0.378504663705826,2022-02-25,3,"SeLI"
"K04",0.334592938423157,2022-02-25,3,"SeLI"
"K05",0.419761747121811,2022-02-25,3,"SeLI"
"K06",0.395877003669739,2022-02-25,3,"SeLI"
"K07",0.408948644995689,2022-02-25,3,"SeLI"
"K08",0.339430540800095,2022-02-25,3,"SeLI"
"K09",0.220463648438454,2022-02-25,3,"SeLI"
"K10",0.243831187486649,2022-02-25,3,"SeLI"
"K11",0.327953040599823,2022-02-25,3,"SeLI"
"K12",0.345144703984261,2022-02-25,3,"SeLI"
"K13",0.2930648624897,2022-02-25,3,"SeLI"
"K14",0.353760451078415,2022-02-25,3,"SeLI"
"K15",0.303995937108994,2022-02-25,3,"SeLI"
"S09",0.315090656280518,2022-02-25,3,"SeLI"
"S13",0.29051648080349,2022-02-25,3,"SeLI"
"S14",0.321990758180618,2022-02-25,3,"SeLI"
"S15",0.274354755878448,2022-02-25,3,"SeLI"
"S16",0.336939454078674,2022-02-25,3,"SeLI"
"S17",0.299433201551437,2022-02-25,3,"SeLI"
"S18",0.286754965782166,2022-02-25,3,"SeLI"
"S19",0.267663240432739,2022-02-25,3,"SeLI"
"S20",0.291652202606201,2022-02-25,3,"SeLI"
"S21",0.353738069534302,2022-02-25,3,"SeLI"
"S22",0.343855291604996,2022-02-25,3,"SeLI"
"S23",0.282528460025787,2022-02-25,3,"SeLI"
"S25",0.375632792711258,2022-02-25,3,"SeLI"
"S26",0.404863119125366,2022-02-25,3,"SeLI"
"S27",0.399999976158142,2022-02-25,3,"SeLI"
"S28",0.398553192615509,2022-02-25,3,"SeLI"
"S29",0.335255235433578,2022-02-25,3,"SeLI"
"S30",0.453683316707611,2022-02-25,3,"SeLI"
"S31",0.445500075817108,2022-02-25,3,"SeLI"
"S32",0.216247454285622,2022-02-25,3,"SeLI"
"S33",0.356684595346451,2022-02-25,3,"SeLI"
"E7",0.598951518535614,2022-02-25,3,"GNDVI"
"E8",0.64742785692215,2022-02-25,3,"GNDVI"
"E9",0.519226908683777,2022-02-25,3,"GNDVI"
"E10",0.56909829378128,2022-02-25,3,"GNDVI"
"E11",0.651496052742004,2022-02-25,3,"GNDVI"
"E12",0.57691040635109,2022-02-25,3,"GNDVI"
"E13",0.559578955173492,2022-02-25,3,"GNDVI"
"E14",0.573333382606506,2022-02-25,3,"GNDVI"
"E15",0.504667937755585,2022-02-25,3,"GNDVI"
"E16",0.519222974777222,2022-02-25,3,"GNDVI"
"E17",0.564914435148239,2022-02-25,3,"GNDVI"
"K01",0.426014333963394,2022-02-25,3,"GNDVI"
"K02",0.671190470457077,2022-02-25,3,"GNDVI"
"K03",0.606869459152222,2022-02-25,3,"GNDVI"
"K04",0.567777186632156,2022-02-25,3,"GNDVI"
"K05",0.651338636875153,2022-02-25,3,"GNDVI"
"K06",0.618535310029984,2022-02-25,3,"GNDVI"
"K07",0.632414996623993,2022-02-25,3,"GNDVI"
"K08",0.580343186855316,2022-02-25,3,"GNDVI"
"K09",0.484836220741272,2022-02-25,3,"GNDVI"
"K10",0.501116752624512,2022-02-25,3,"GNDVI"
"K11",0.573505640029907,2022-02-25,3,"GNDVI"
"K12",0.58655247092247,2022-02-25,3,"GNDVI"
"K13",0.568301796913147,2022-02-25,3,"GNDVI"
"K14",0.60819673538208,2022-02-25,3,"GNDVI"
"K15",0.56117457151413,2022-02-25,3,"GNDVI"
"S09",0.559294879436493,2022-02-25,3,"GNDVI"
"S13",0.540391027927399,2022-02-25,3,"GNDVI"
"S14",0.567733287811279,2022-02-25,3,"GNDVI"
"S15",0.526929497718811,2022-02-25,3,"GNDVI"
"S16",0.571459323167801,2022-02-25,3,"GNDVI"
"S17",0.5584437251091,2022-02-25,3,"GNDVI"
"S18",0.549011707305908,2022-02-25,3,"GNDVI"
"S19",0.513882577419281,2022-02-25,3,"GNDVI"
"S20",0.542725056409836,2022-02-25,3,"GNDVI"
"S21",0.576237618923187,2022-02-25,3,"GNDVI"
"S22",0.566132634878159,2022-02-25,3,"GNDVI"
"S23",0.541585326194763,2022-02-25,3,"GNDVI"
"S25",0.593954026699066,2022-02-25,3,"GNDVI"
"S26",0.626043438911438,2022-02-25,3,"GNDVI"
"S27",0.623170971870422,2022-02-25,3,"GNDVI"
"S28",0.624407351016998,2022-02-25,3,"GNDVI"
"S29",0.556089758872986,2022-02-25,3,"GNDVI"
"S30",0.668304204940796,2022-02-25,3,"GNDVI"
"S31",0.655777871608734,2022-02-25,3,"GNDVI"
"S32",0.476900666952133,2022-02-25,3,"GNDVI"
"S33",0.593782365322113,2022-02-25,3,"GNDVI"
"E7",-0.598951518535614,2022-02-25,3,"NDWI"
"E8",-0.64742785692215,2022-02-25,3,"NDWI"
"E9",-0.519226908683777,2022-02-25,3,"NDWI"
"E10",-0.56909829378128,2022-02-25,3,"NDWI"
"E11",-0.651496052742004,2022-02-25,3,"NDWI"
"E12",-0.57691040635109,2022-02-25,3,"NDWI"
"E13",-0.559578955173492,2022-02-25,3,"NDWI"
"E14",-0.573333382606506,2022-02-25,3,"NDWI"
"E15",-0.504667937755585,2022-02-25,3,"NDWI"
"E16",-0.519222974777222,2022-02-25,3,"NDWI"
"E17",-0.564914435148239,2022-02-25,3,"NDWI"
"K01",-0.426014333963394,2022-02-25,3,"NDWI"
"K02",-0.671190470457077,2022-02-25,3,"NDWI"
"K03",-0.606869459152222,2022-02-25,3,"NDWI"
"K04",-0.567777186632156,2022-02-25,3,"NDWI"
"K05",-0.651338636875153,2022-02-25,3,"NDWI"
"K06",-0.618535310029984,2022-02-25,3,"NDWI"
"K07",-0.632414996623993,2022-02-25,3,"NDWI"
"K08",-0.580343186855316,2022-02-25,3,"NDWI"
"K09",-0.484836220741272,2022-02-25,3,"NDWI"
"K10",-0.501116752624512,2022-02-25,3,"NDWI"
"K11",-0.573505640029907,2022-02-25,3,"NDWI"
"K12",-0.58655247092247,2022-02-25,3,"NDWI"
"K13",-0.568301796913147,2022-02-25,3,"NDWI"
"K14",-0.60819673538208,2022-02-25,3,"NDWI"
"K15",-0.56117457151413,2022-02-25,3,"NDWI"
"S09",-0.559294879436493,2022-02-25,3,"NDWI"
"S13",-0.540391027927399,2022-02-25,3,"NDWI"
"S14",-0.567733287811279,2022-02-25,3,"NDWI"
"S15",-0.526929497718811,2022-02-25,3,"NDWI"
"S16",-0.571459323167801,2022-02-25,3,"NDWI"
"S17",-0.5584437251091,2022-02-25,3,"NDWI"
"S18",-0.549011707305908,2022-02-25,3,"NDWI"
"S19",-0.513882577419281,2022-02-25,3,"NDWI"
"S20",-0.542725056409836,2022-02-25,3,"NDWI"
"S21",-0.576237618923187,2022-02-25,3,"NDWI"
"S22",-0.566132634878159,2022-02-25,3,"NDWI"
"S23",-0.541585326194763,2022-02-25,3,"NDWI"
"S25",-0.593954026699066,2022-02-25,3,"NDWI"
"S26",-0.626043438911438,2022-02-25,3,"NDWI"
"S27",-0.623170971870422,2022-02-25,3,"NDWI"
"S28",-0.624407351016998,2022-02-25,3,"NDWI"
"S29",-0.556089758872986,2022-02-25,3,"NDWI"
"S30",-0.668304204940796,2022-02-25,3,"NDWI"
"S31",-0.655777871608734,2022-02-25,3,"NDWI"
"S32",-0.476900666952133,2022-02-25,3,"NDWI"
"S33",-0.593782365322113,2022-02-25,3,"NDWI"
"E7",0.514004528522491,2022-02-25,3,"NDVI"
"E8",0.58473402261734,2022-02-25,3,"NDVI"
"E9",0.383450508117676,2022-02-25,3,"NDVI"
"E10",0.470638334751129,2022-02-25,3,"NDVI"
"E11",0.584865987300873,2022-02-25,3,"NDVI"
"E12",0.475763097405434,2022-02-25,3,"NDVI"
"E13",0.451792180538177,2022-02-25,3,"NDVI"
"E14",0.482493579387665,2022-02-25,3,"NDVI"
"E15",0.394111841917038,2022-02-25,3,"NDVI"
"E16",0.39220780134201,2022-02-25,3,"NDVI"
"E17",0.460013747215271,2022-02-25,3,"NDVI"
"K01",0.228979222476482,2022-02-25,3,"NDVI"
"K02",0.644427925348282,2022-02-25,3,"NDVI"
"K03",0.522826492786407,2022-02-25,3,"NDVI"
"K04",0.469326660037041,2022-02-25,3,"NDVI"
"K05",0.625754535198212,2022-02-25,3,"NDVI"
"K06",0.541449993848801,2022-02-25,3,"NDVI"
"K07",0.576567083597183,2022-02-25,3,"NDVI"
"K08",0.493001520633698,2022-02-25,3,"NDVI"
"K09",0.328959047794342,2022-02-25,3,"NDVI"
"K10",0.358674690127373,2022-02-25,3,"NDVI"
"K11",0.483958393335342,2022-02-25,3,"NDVI"
"K12",0.497253894805908,2022-02-25,3,"NDVI"
"K13",0.501189321279526,2022-02-25,3,"NDVI"
"K14",0.517187476158142,2022-02-25,3,"NDVI"
"K15",0.42674919962883,2022-02-25,3,"NDVI"
"S09",0.44936016201973,2022-02-25,3,"NDVI"
"S13",0.420247256755829,2022-02-25,3,"NDVI"
"S14",0.468716502189636,2022-02-25,3,"NDVI"
"S15",0.397524058818817,2022-02-25,3,"NDVI"
"S16",0.474232196807861,2022-02-25,3,"NDVI"
"S17",0.451894447207451,2022-02-25,3,"NDVI"
"S18",0.429761469364166,2022-02-25,3,"NDVI"
"S19",0.389679595828056,2022-02-25,3,"NDVI"
"S20",0.41923613846302,2022-02-25,3,"NDVI"
"S21",0.501735746860504,2022-02-25,3,"NDVI"
"S22",0.478062361478806,2022-02-25,3,"NDVI"
"S23",0.415561139583588,2022-02-25,3,"NDVI"
"S25",0.548939496278763,2022-02-25,3,"NDVI"
"S26",0.583916783332825,2022-02-25,3,"NDVI"
"S27",0.56132173538208,2022-02-25,3,"NDVI"
"S28",0.611892282962799,2022-02-25,3,"NDVI"
"S29",0.459673076868057,2022-02-25,3,"NDVI"
"S30",0.64114373922348,2022-02-25,3,"NDVI"
"S31",0.625746428966522,2022-02-25,3,"NDVI"
"S32",0.331273376941681,2022-02-25,3,"NDVI"
"S33",0.519872188568115,2022-02-25,3,"NDVI"
"E7",0.340575009584427,2022-02-25,3,"SAVI"
"E8",0.37501659989357,2022-02-25,3,"SAVI"
"E9",0.269998669624329,2022-02-25,3,"SAVI"
"E10",0.310710236430168,2022-02-25,3,"SAVI"
"E11",0.369460761547089,2022-02-25,3,"SAVI"
"E12",0.308873608708382,2022-02-25,3,"SAVI"
"E13",0.291272133588791,2022-02-25,3,"SAVI"
"E14",0.316484123468399,2022-02-25,3,"SAVI"
"E15",0.273847863078117,2022-02-25,3,"SAVI"
"E16",0.266249120235443,2022-02-25,3,"SAVI"
"E17",0.30394858121872,2022-02-25,3,"SAVI"
"K01",0.154907293617725,2022-02-25,3,"SAVI"
"K02",0.381021246314049,2022-02-25,3,"SAVI"
"K03",0.350316107273102,2022-02-25,3,"SAVI"
"K04",0.323470503091812,2022-02-25,3,"SAVI"
"K05",0.402558445930481,2022-02-25,3,"SAVI"
"K06",0.356633901596069,2022-02-25,3,"SAVI"
"K07",0.373388171195984,2022-02-25,3,"SAVI"
"K08",0.336154133081436,2022-02-25,3,"SAVI"
"K09",0.237227454781532,2022-02-25,3,"SAVI"
"K10",0.256950810551643,2022-02-25,3,"SAVI"
"K11",0.327559053897858,2022-02-25,3,"SAVI"
"K12",0.332861348986626,2022-02-25,3,"SAVI"
"K13",0.348453000187874,2022-02-25,3,"SAVI"
"K14",0.353413134813309,2022-02-25,3,"SAVI"
"K15",0.300640225410461,2022-02-25,3,"SAVI"
"S09",0.317385643720627,2022-02-25,3,"SAVI"
"S13",0.309244692325592,2022-02-25,3,"SAVI"
"S14",0.334593445062637,2022-02-25,3,"SAVI"
"S15",0.295040488243103,2022-02-25,3,"SAVI"
"S16",0.313770174980164,2022-02-25,3,"SAVI"
"S17",0.316740542650223,2022-02-25,3,"SAVI"
"S18",0.297109454870224,2022-02-25,3,"SAVI"
"S19",0.276578560471535,2022-02-25,3,"SAVI"
"S20",0.291895374655724,2022-02-25,3,"SAVI"
"S21",0.331731110811234,2022-02-25,3,"SAVI"
"S22",0.320405334234238,2022-02-25,3,"SAVI"
"S23",0.297224014997482,2022-02-25,3,"SAVI"
"S25",0.368200615048409,2022-02-25,3,"SAVI"
"S26",0.383978635072708,2022-02-25,3,"SAVI"
"S27",0.373814284801483,2022-02-25,3,"SAVI"
"S28",0.404500395059586,2022-02-25,3,"SAVI"
"S29",0.319885104894638,2022-02-25,3,"SAVI"
"S30",0.427666962146759,2022-02-25,3,"SAVI"
"S31",0.417998448014259,2022-02-25,3,"SAVI"
"S32",0.252187848091125,2022-02-25,3,"SAVI"
"S33",0.346851646900177,2022-02-25,3,"SAVI"
"E7",0.253799974918365,2022-02-25,3,"DVI"
"E8",0.282100021839142,2022-02-25,3,"DVI"
"E9",0.207000002264977,2022-02-25,3,"DVI"
"E10",0.235549986362457,2022-02-25,3,"DVI"
"E11",0.273000001907349,2022-02-25,3,"DVI"
"E12",0.231699995696545,2022-02-25,3,"DVI"
"E13",0.224800005555153,2022-02-25,3,"DVI"
"E14",0.237499997019768,2022-02-25,3,"DVI"
"E15",0.206900000572205,2022-02-25,3,"DVI"
"E16",0.206899985671043,2022-02-25,3,"DVI"
"E17",0.228350006043911,2022-02-25,3,"DVI"
"K01",0.117299996316433,2022-02-25,3,"DVI"
"K02",0.267800003290176,2022-02-25,3,"DVI"
"K03",0.260800004005432,2022-02-25,3,"DVI"
"K04",0.247050002217293,2022-02-25,3,"DVI"
"K05",0.302100002765656,2022-02-25,3,"DVI"
"K06",0.264399990439415,2022-02-25,3,"DVI"
"K07",0.280499994754791,2022-02-25,3,"DVI"
"K08",0.252700001001358,2022-02-25,3,"DVI"
"K09",0.185800015926361,2022-02-25,3,"DVI"
"K10",0.202150009572506,2022-02-25,3,"DVI"
"K11",0.250400006771088,2022-02-25,3,"DVI"
"K12",0.249599993228912,2022-02-25,3,"DVI"
"K13",0.265050008893013,2022-02-25,3,"DVI"
"K14",0.268399983644485,2022-02-25,3,"DVI"
"K15",0.23479999601841,2022-02-25,3,"DVI"
"S09",0.244599983096123,2022-02-25,3,"DVI"
"S13",0.243699997663498,2022-02-25,3,"DVI"
"S14",0.261099994182587,2022-02-25,3,"DVI"
"S15",0.233600005507469,2022-02-25,3,"DVI"
"S16",0.234900012612343,2022-02-25,3,"DVI"
"S17",0.244350001215935,2022-02-25,3,"DVI"
"S18",0.22639998793602,2022-02-25,3,"DVI"
"S19",0.214499995112419,2022-02-25,3,"DVI"
"S20",0.223449990153313,2022-02-25,3,"DVI"
"S21",0.24889999628067,2022-02-25,3,"DVI"
"S22",0.241650000214577,2022-02-25,3,"DVI"
"S23",0.230399996042252,2022-02-25,3,"DVI"
"S25",0.279050022363663,2022-02-25,3,"DVI"
"S26",0.287600010633469,2022-02-25,3,"DVI"
"S27",0.279799997806549,2022-02-25,3,"DVI"
"S28",0.301500022411346,2022-02-25,3,"DVI"
"S29",0.24329999089241,2022-02-25,3,"DVI"
"S30",0.323300004005432,2022-02-25,3,"DVI"
"S31",0.316600009799004,2022-02-25,3,"DVI"
"S32",0.203700006008148,2022-02-25,3,"DVI"
"S33",0.260800004005432,2022-02-25,3,"DVI"
"E7",3.9869282245636,2022-02-25,3,"GRVI"
"E8",4.67259836196899,2022-02-25,3,"GRVI"
"E9",3.15996646881104,2022-02-25,3,"GRVI"
"E10",3.64156889915466,2022-02-25,3,"GRVI"
"E11",4.7388162612915,2022-02-25,3,"GRVI"
"E12",3.72713112831116,2022-02-25,3,"GRVI"
"E13",3.54110908508301,2022-02-25,3,"GRVI"
"E14",3.68750023841858,2022-02-25,3,"GRVI"
"E15",3.0376957654953,2022-02-25,3,"GRVI"
"E16",3.15993285179138,2022-02-25,3,"GRVI"
"E17",3.59681189060211,2022-02-25,3,"GRVI"
"K01",2.48440802097321,2022-02-25,3,"GRVI"
"K02",5.08255314826965,2022-02-25,3,"GRVI"
"K03",4.08736848831177,2022-02-25,3,"GRVI"
"K04",3.62724328041077,2022-02-25,3,"GRVI"
"K05",4.73622512817383,2022-02-25,3,"GRVI"
"K06",4.24299144744873,2022-02-25,3,"GRVI"
"K07",4.44091844558716,2022-02-25,3,"GRVI"
"K08",3.76579928398132,2022-02-25,3,"GRVI"
"K09",2.88226056098938,2022-02-25,3,"GRVI"
"K10",3.00895535945892,2022-02-25,3,"GRVI"
"K11",3.68939399719238,2022-02-25,3,"GRVI"
"K12",3.83737444877625,2022-02-25,3,"GRVI"
"K13",3.63287806510925,2022-02-25,3,"GRVI"
"K14",4.10460233688354,2022-02-25,3,"GRVI"
"K15",3.55762076377869,2022-02-25,3,"GRVI"
"S09",3.5381817817688,2022-02-25,3,"GRVI"
"S13",3.3515248298645,2022-02-25,3,"GRVI"
"S14",3.6267728805542,2022-02-25,3,"GRVI"
"S15",3.22769951820374,2022-02-25,3,"GRVI"
"S16",3.66702902317047,2022-02-25,3,"GRVI"
"S17",3.52946770191193,2022-02-25,3,"GRVI"
"S18",3.43470478057861,2022-02-25,3,"GRVI"
"S19",3.11423277854919,2022-02-25,3,"GRVI"
"S20",3.37375867366791,2022-02-25,3,"GRVI"
"S21",3.7196261882782,2022-02-25,3,"GRVI"
"S22",3.60970592498779,2022-02-25,3,"GRVI"
"S23",3.36286211013794,2022-02-25,3,"GRVI"
"S25",3.92555260658264,2022-02-25,3,"GRVI"
"S26",4.34821462631226,2022-02-25,3,"GRVI"
"S27",4.30744695663452,2022-02-25,3,"GRVI"
"S28",4.32491779327393,2022-02-25,3,"GRVI"
"S29",3.50541520118713,2022-02-25,3,"GRVI"
"S30",5.02962064743042,2022-02-25,3,"GRVI"
"S31",4.81020188331604,2022-02-25,3,"GRVI"
"S32",2.82336568832397,2022-02-25,3,"GRVI"
"S33",3.92346954345703,2022-02-25,3,"GRVI"
"E7",2.9869282245636,2022-02-25,3,"CIG"
"E8",3.67259812355042,2022-02-25,3,"CIG"
"E9",2.15996646881104,2022-02-25,3,"CIG"
"E10",2.64156889915466,2022-02-25,3,"CIG"
"E11",3.7388162612915,2022-02-25,3,"CIG"
"E12",2.72713112831116,2022-02-25,3,"CIG"
"E13",2.54110908508301,2022-02-25,3,"CIG"
"E14",2.68750023841858,2022-02-25,3,"CIG"
"E15",2.0376957654953,2022-02-25,3,"CIG"
"E16",2.15993285179138,2022-02-25,3,"CIG"
"E17",2.59681189060211,2022-02-25,3,"CIG"
"K01",1.48440802097321,2022-02-25,3,"CIG"
"K02",4.08255314826965,2022-02-25,3,"CIG"
"K03",3.08736848831177,2022-02-25,3,"CIG"
"K04",2.62724328041077,2022-02-25,3,"CIG"
"K05",3.73622536659241,2022-02-25,3,"CIG"
"K06",3.24299144744873,2022-02-25,3,"CIG"
"K07",3.44091832637787,2022-02-25,3,"CIG"
"K08",2.76579928398132,2022-02-25,3,"CIG"
"K09",1.88226056098938,2022-02-25,3,"CIG"
"K10",2.00895535945892,2022-02-25,3,"CIG"
"K11",2.68939399719238,2022-02-25,3,"CIG"
"K12",2.83737444877625,2022-02-25,3,"CIG"
"K13",2.63287806510925,2022-02-25,3,"CIG"
"K14",3.10460233688354,2022-02-25,3,"CIG"
"K15",2.55762076377869,2022-02-25,3,"CIG"
"S09",2.5381817817688,2022-02-25,3,"CIG"
"S13",2.3515248298645,2022-02-25,3,"CIG"
"S14",2.6267728805542,2022-02-25,3,"CIG"
"S15",2.22769951820374,2022-02-25,3,"CIG"
"S16",2.66702902317047,2022-02-25,3,"CIG"
"S17",2.52946770191193,2022-02-25,3,"CIG"
"S18",2.43470478057861,2022-02-25,3,"CIG"
"S19",2.11423277854919,2022-02-25,3,"CIG"
"S20",2.37375867366791,2022-02-25,3,"CIG"
"S21",2.7196261882782,2022-02-25,3,"CIG"
"S22",2.60970592498779,2022-02-25,3,"CIG"
"S23",2.36286211013794,2022-02-25,3,"CIG"
"S25",2.92555260658264,2022-02-25,3,"CIG"
"S26",3.34821462631226,2022-02-25,3,"CIG"
"S27",3.3074471950531,2022-02-25,3,"CIG"
"S28",3.32491755485535,2022-02-25,3,"CIG"
"S29",2.50541520118713,2022-02-25,3,"CIG"
"S30",4.02962064743042,2022-02-25,3,"CIG"
"S31",3.81020200252533,2022-02-25,3,"CIG"
"S32",1.82336556911469,2022-02-25,3,"CIG"
"S33",2.92346954345703,2022-02-25,3,"CIG"
"E7",0.717341482639313,2022-02-25,3,"BNDVI"
"E8",0.747884452342987,2022-02-25,3,"BNDVI"
"E9",0.647003531455994,2022-02-25,3,"BNDVI"
"E10",0.699480712413788,2022-02-25,3,"BNDVI"
"E11",0.756657719612122,2022-02-25,3,"BNDVI"
"E12",0.695492416620255,2022-02-25,3,"BNDVI"
"E13",0.679818570613861,2022-02-25,3,"BNDVI"
"E14",0.682442724704742,2022-02-25,3,"BNDVI"
"E15",0.624643087387085,2022-02-25,3,"BNDVI"
"E16",0.635017395019531,2022-02-25,3,"BNDVI"
"E17",0.682949751615524,2022-02-25,3,"BNDVI"
"K01",0.556396424770355,2022-02-25,3,"BNDVI"
"K02",0.770082652568817,2022-02-25,3,"BNDVI"
"K03",0.714546263217926,2022-02-25,3,"BNDVI"
"K04",0.691045463085175,2022-02-25,3,"BNDVI"
"K05",0.759355962276459,2022-02-25,3,"BNDVI"
"K06",0.722655117511749,2022-02-25,3,"BNDVI"
"K07",0.74370801448822,2022-02-25,3,"BNDVI"
"K08",0.696650505065918,2022-02-25,3,"BNDVI"
"K09",0.607119858264923,2022-02-25,3,"BNDVI"
"K10",0.629813998937607,2022-02-25,3,"BNDVI"
"K11",0.691363453865051,2022-02-25,3,"BNDVI"
"K12",0.698092013597488,2022-02-25,3,"BNDVI"
"K13",0.702285557985306,2022-02-25,3,"BNDVI"
"K14",0.723652362823486,2022-02-25,3,"BNDVI"
"K15",0.672688603401184,2022-02-25,3,"BNDVI"
"S09",0.678540408611298,2022-02-25,3,"BNDVI"
"S13",0.657542109489441,2022-02-25,3,"BNDVI"
"S14",0.681327819824219,2022-02-25,3,"BNDVI"
"S15",0.642871677875519,2022-02-25,3,"BNDVI"
"S16",0.682715594768524,2022-02-25,3,"BNDVI"
"S17",0.678544044494629,2022-02-25,3,"BNDVI"
"S18",0.667960703372955,2022-02-25,3,"BNDVI"
"S19",0.639861285686493,2022-02-25,3,"BNDVI"
"S20",0.660209387540817,2022-02-25,3,"BNDVI"
"S21",0.688568830490112,2022-02-25,3,"BNDVI"
"S22",0.682691782712936,2022-02-25,3,"BNDVI"
"S23",0.662516117095947,2022-02-25,3,"BNDVI"
"S25",0.715623944997787,2022-02-25,3,"BNDVI"
"S26",0.739285707473755,2022-02-25,3,"BNDVI"
"S27",0.734890103340149,2022-02-25,3,"BNDVI"
"S28",0.746857762336731,2022-02-25,3,"BNDVI"
"S29",0.672443687915802,2022-02-25,3,"BNDVI"
"S30",0.768602132797241,2022-02-25,3,"BNDVI"
"S31",0.763092219829559,2022-02-25,3,"BNDVI"
"S32",0.603100776672363,2022-02-25,3,"BNDVI"
"S33",0.712569534778595,2022-02-25,3,"BNDVI"
"E7",0.386696010828018,2022-02-25,3,"EVI"
"E8",0.440036654472351,2022-02-25,3,"EVI"
"E9",0.293630093336105,2022-02-25,3,"EVI"
"E10",0.350123882293701,2022-02-25,3,"EVI"
"E11",0.435349851846695,2022-02-25,3,"EVI"
"E12",0.348018512129784,2022-02-25,3,"EVI"
"E13",0.327899396419525,2022-02-25,3,"EVI"
"E14",0.362202703952789,2022-02-25,3,"EVI"
"E15",0.301111310720444,2022-02-25,3,"EVI"
"E16",0.300855487585068,2022-02-25,3,"EVI"
"E17",0.342695891857147,2022-02-25,3,"EVI"
"K01",0.16162234544754,2022-02-25,3,"EVI"
"K02",0.458853602409363,2022-02-25,3,"EVI"
"K03",0.406551510095596,2022-02-25,3,"EVI"
"K04",0.367045253515244,2022-02-25,3,"EVI"
"K05",0.47628653049469,2022-02-25,3,"EVI"
"K06",0.41176962852478,2022-02-25,3,"EVI"
"K07",0.439743608236313,2022-02-25,3,"EVI"
"K08",0.383040577173233,2022-02-25,3,"EVI"
"K09",0.254402339458466,2022-02-25,3,"EVI"
"K10",0.275807410478592,2022-02-25,3,"EVI"
"K11",0.376415491104126,2022-02-25,3,"EVI"
"K12",0.379338845610619,2022-02-25,3,"EVI"
"K13",0.400473386049271,2022-02-25,3,"EVI"
"K14",0.405438393354416,2022-02-25,3,"EVI"
"K15",0.329703718423843,2022-02-25,3,"EVI"
"S09",0.3570177257061,2022-02-25,3,"EVI"
"S13",0.343496099114418,2022-02-25,3,"EVI"
"S14",0.379124999046326,2022-02-25,3,"EVI"
"S15",0.321808367967606,2022-02-25,3,"EVI"
"S16",0.358886212110519,2022-02-25,3,"EVI"
"S17",0.353465750813484,2022-02-25,3,"EVI"
"S18",0.330335587263107,2022-02-25,3,"EVI"
"S19",0.30581322312355,2022-02-25,3,"EVI"
